geneA	geneA.ncbi-id	geneA.ensembl-id	geneB	geneB.ncbi-id	geneB.ensembl-id	geneA.perturbation	geneB.perturbation	assay	cell.line	cellosaurus.id	pmid
MYC	NCBIGene:4609	ENSG00000136997	CSTF2	NCBIGene:1478	ENSG00000101811	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CTCF	NCBIGene:10664	ENSG00000102974	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CTPS2	NCBIGene:56474	ENSG00000047230	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CTSA	NCBIGene:5476	ENSG00000064601	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CTSC	NCBIGene:1075	ENSG00000109861	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CUL3	NCBIGene:8452	ENSG00000036257	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CXCL10	NCBIGene:3627	ENSG00000169245	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CYP27B1	NCBIGene:1594	ENSG00000111012	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CYP2D6	NCBIGene:1565	ENSG00000100197	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DCC	NCBIGene:1630	ENSG00000187323	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ASAP2	NCBIGene:8853	ENSG00000151693	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DHRS7	NCBIGene:51635	ENSG00000100612	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DHX29	NCBIGene:54505	ENSG00000067248	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DHX58	NCBIGene:79132	ENSG00000108771	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DIAPH2	NCBIGene:1730	ENSG00000147202	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DIP2B	NCBIGene:57609	ENSG00000066084	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DISP1	NCBIGene:84976	ENSG00000154309	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DMP1	NCBIGene:1758	ENSG00000152592	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DNAH11	NCBIGene:8701	ENSG00000105877	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DNHD1	NCBIGene:144132	ENSG00000179532	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DTD1	NCBIGene:92675	ENSG00000125821	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	DUS2	NCBIGene:54920	ENSG00000167264	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	EAF1	NCBIGene:85403	ENSG00000144597	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	EBAG9	NCBIGene:9166	ENSG00000147654	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ECD	NCBIGene:11319	ENSG00000122882	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ECE2	NCBIGene:9718	ENSG00000145194	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	EFL1	NCBIGene:79631	ENSG00000140598	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	EGR1	NCBIGene:1958	ENSG00000120738	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	EIF4E2	NCBIGene:9470	ENSG00000135930	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ELMOD1	NCBIGene:55531	ENSG00000110675	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ELP4	NCBIGene:26610	ENSG00000109911	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ERBB3	NCBIGene:2065	ENSG00000065361	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FAAH	NCBIGene:2166	ENSG00000117480	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	OTULIN	NCBIGene:90268	ENSG00000154124	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	TAFA1	NCBIGene:407738	ENSG00000183662	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	BOD1L1	NCBIGene:259282	ENSG00000038219	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FASN	NCBIGene:2194	ENSG00000169710	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FAT3	NCBIGene:120114	ENSG00000165323	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FBXO44	NCBIGene:93611	ENSG00000132879	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FBXO9	NCBIGene:26268	ENSG00000112146	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FBXW7	NCBIGene:55294	ENSG00000109670	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FER	NCBIGene:2241	ENSG00000151422	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FEZ2	NCBIGene:9637	ENSG00000171055	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FGD6	NCBIGene:55785	ENSG00000180263	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FHL2	NCBIGene:2274	ENSG00000115641	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	AK9	NCBIGene:221264	ENSG00000155085	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	TMEM202	NCBIGene:338949	ENSG00000187806	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	SRRM3	NCBIGene:222183	ENSG00000177679	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MROH2B	NCBIGene:133558	ENSG00000171495	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	SPATA31D4	NCBIGene:389761	ENSG00000189357	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	PLEKHG7	NCBIGene:440107	ENSG00000187510	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MTOR	NCBIGene:2475	ENSG00000198793	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	FSD1	NCBIGene:79187	ENSG00000105255	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	CSGALNACT2	NCBIGene:55454	ENSG00000169826	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GC	NCBIGene:2638	ENSG00000145321	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GCM1	NCBIGene:8521	ENSG00000137270	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ARHGEF25	NCBIGene:115557	ENSG00000240771	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GGA1	NCBIGene:26088	ENSG00000100083	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GMPR	NCBIGene:2766	ENSG00000137198	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GNA12	NCBIGene:2768	ENSG00000146535	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GNA14	NCBIGene:9630	ENSG00000156049	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GNPDA2	NCBIGene:132789	ENSG00000163281	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GNPNAT1	NCBIGene:64841	ENSG00000100522	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GNS	NCBIGene:2799	ENSG00000135677	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GPR89A	NCBIGene:653519	ENSG00000117262	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GPRC5B	NCBIGene:51704	ENSG00000167191	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GPSM2	NCBIGene:29899	ENSG00000121957	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GPSM2	NCBIGene:29899	ENSG00000121957	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GPX5	NCBIGene:2880	ENSG00000224586	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GRIPAP1	NCBIGene:56850	ENSG00000068400	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GSK3B	NCBIGene:2932	ENSG00000082701	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GTF2B	NCBIGene:2959	ENSG00000137947	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GTF2E2	NCBIGene:2961	ENSG00000197265	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GTF3C4	NCBIGene:9329	ENSG00000125484	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	GTPBP4	NCBIGene:23560	ENSG00000107937	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HDLBP	NCBIGene:3069	ENSG00000115677	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HERC1	NCBIGene:8925	ENSG00000103657	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	H2AC15	NCBIGene:8330	ENSG00000275221	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	H4C7	NCBIGene:8369	ENSG00000275663	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HNRNPAB	NCBIGene:3182	ENSG00000197451	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HNRNPH3	NCBIGene:3189	ENSG00000096746	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HOXA1	NCBIGene:3198	ENSG00000105991	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HOXD10	NCBIGene:3236	ENSG00000128710	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HSD17B11	NCBIGene:51170	ENSG00000198189	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	TMEM208	NCBIGene:29100	ENSG00000168701	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	HTR5A	NCBIGene:3361	ENSG00000157219	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LMNTD1	NCBIGene:160492	ENSG00000152936	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IFNG	NCBIGene:3458	ENSG00000111537	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IGF1	NCBIGene:3479	ENSG00000017427	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IL10RB	NCBIGene:3588	ENSG00000243646	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IL1RN	NCBIGene:3557	ENSG00000136689	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IL7	NCBIGene:3574	ENSG00000104432	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IQCC	NCBIGene:55721	ENSG00000160051	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IRF8	NCBIGene:3394	ENSG00000140968	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	IRF9	NCBIGene:10379	ENSG00000213928	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	ITGBL1	NCBIGene:9358	ENSG00000198542	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KDM5D	NCBIGene:8284	ENSG00000012817	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KATNAL2	NCBIGene:83473	ENSG00000167216	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KBTBD11	NCBIGene:9920	ENSG00000176595	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KBTBD4	NCBIGene:55709	ENSG00000123444	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KCNC4	NCBIGene:3749	ENSG00000116396	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KCNIP2	NCBIGene:30819	ENSG00000120049	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KCNMA1	NCBIGene:3778	ENSG00000156113	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KCNMA1	NCBIGene:3778	ENSG00000156113	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KCNS1	NCBIGene:3787	ENSG00000124134	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KCTD3	NCBIGene:51133	ENSG00000136636	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KEAP1	NCBIGene:9817	ENSG00000079999	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KBTBD12	NCBIGene:166348	ENSG00000187715	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KLHL3	NCBIGene:26249	ENSG00000146021	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KLRC1	NCBIGene:3821	ENSG00000134545	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KREMEN1	NCBIGene:83999	ENSG00000183762	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	KRT27	NCBIGene:342574	ENSG00000171446	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LAMA2	NCBIGene:3908	ENSG00000196569	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LCMT1	NCBIGene:51451	ENSG00000205629	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LHX2	NCBIGene:9355	ENSG00000106689	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LMOD1	NCBIGene:25802	ENSG00000163431	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LRRTM4	NCBIGene:80059	ENSG00000176204	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LSM12	NCBIGene:124801	ENSG00000161654	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LYPD5	NCBIGene:284348	ENSG00000159871	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	LYZL4	NCBIGene:131375	ENSG00000157093	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MAFK	NCBIGene:7975	ENSG00000198517	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MAPK1	NCBIGene:5594	ENSG00000100030	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MAPKAPK5	NCBIGene:8550	ENSG00000089022	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MAST4	NCBIGene:375449	ENSG00000069020	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MAX	NCBIGene:4149	ENSG00000125952	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MCTP1	NCBIGene:79772	ENSG00000175471	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MDM2	NCBIGene:4193	ENSG00000135679	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MDN1	NCBIGene:23195	ENSG00000112159	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MED30	NCBIGene:90390	ENSG00000164758	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MEPE	NCBIGene:56955	ENSG00000152595	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MORC2	NCBIGene:22880	ENSG00000133422	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
MYC	NCBIGene:4609	ENSG00000136997	MORF4L2	NCBIGene:9643	ENSG00000123562	overexpression	siRNA	RNA-interference assay	human mammary epithelial cells	n/a	22157079
